# Datum der Auswertung: 01.02.2025
# Zeitraum der Auswertung: 01.01.2025 - 01.02.2025
# Z‰hlpunkte:
# DE00721470567000ZE000003260753VS0 NNA/LGS_Saldo_Bosch Batterie Speicher Wernau Junkersstr. P+ Robert Bosch GmbH Batteriespeicher Wernau
# DE00721470567EM0ZE000003260755VS0 VNA/EGS Saldo_Bosch Batterie Speicher Wernau Junkersstr. ‹berschuﬂ P- Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000901125 Bosch Wernau Batterie-Speicher Abrechnung P+ Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000901125 Bosch Wernau Batterie-Speicher Abrechnung P- Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000901125 Bosch Wernau Batterie-Speicher Abrechnung Q1 Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000901125 Bosch Wernau Batterie-Speicher Abrechnung Q2 Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000901125 Bosch Wernau Batterie-Speicher Abrechnung Q3 Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000901125 Bosch Wernau Batterie-Speicher Abrechnung Q4 Robert Bosch GmbH Batteriespeicher Wernau
Datum/Zeit;NNA/LGS_Saldo_Bosch Batterie Speicher Wernau Junkersstr. P+;VNA/EGS Saldo_Bosch Batterie Speicher Wernau Junkersstr. ‹berschuﬂ P-;Bosch Wernau Batterie-Speicher Abrechnung P+;Bosch Wernau Batterie-Speicher Abrechnung P-;Bosch Wernau Batterie-Speicher Abrechnung Q1;Bosch Wernau Batterie-Speicher Abrechnung Q2;Bosch Wernau Batterie-Speicher Abrechnung Q3;Bosch Wernau Batterie-Speicher Abrechnung Q4
23.01.2025 06:00;21,477;11,76;22,92;11,76;0,52;0,04;2,72;6,6
23.01.2025 06:15;29,357;39,04;30,8;39,04;0,24;3,12;3,4;4
23.01.2025 06:30;12,227;14,84;13,68;14,84;0,04;0,04;6,48;11,44
23.01.2025 06:45;9,472;29,16;10,92;29,16;0,04;0;11,56;8,6
23.01.2025 07:00;2,867;16,88;4,32;16,88;0;0;7,92;12,88
23.01.2025 07:15;23,766;13,12;25,24;13,12;0;0;5,56;14,04
23.01.2025 07:30;17,765;8,8;19,28;8,8;0,12;0,04;2,2;8,76
23.01.2025 07:45;10,112;26,92;11,56;26,92;0,08;0,56;4,28;4,84
23.01.2025 08:00;9,767;27,84;11,2;27,84;0,6;0,48;4,84;2,72
23.01.2025 08:15;33,672;2,6;35,12;2,6;3,12;0;0,8;5,32
23.01.2025 08:30;9,145;9,96;10,68;9,96;0,32;0;2,4;5,72
23.01.2025 08:45;194,085;0;195,6;0;13,12;0;0;0,08
23.01.2025 09:00;27,941;3,32;29,4;3,32;0,6;0;0,96;6,44
23.01.2025 09:15;25,49;5,32;27;5,32;0,56;0,16;1,08;6,24
23.01.2025 09:30;61,415;3,92;62,96;3,92;6,44;0,2;0,56;3,68
23.01.2025 09:45;47,339;0,92;48,92;0,92;1,88;0;0,36;6,08
23.01.2025 10:00;54,972;0;56,68;0;1,04;0;0;8,04
23.01.2025 10:15;29,784;7,96;31,6;7,96;1,24;0,48;1,24;5,28
23.01.2025 10:30;0;103,1681;0,16;101,64;0;21,6;0,72;0,04
23.01.2025 10:45;18,001;2,52;19,48;2,52;0,76;0;0,64;8,56
23.01.2025 11:00;32,214;3,36;33,8;3,36;3,64;0;0,72;5,32
23.01.2025 11:15;18,241;10,96;19,72;10,96;0,44;0,96;1,32;6,36
23.01.2025 11:30;0;81,0739;0,28;79,88;0;14,64;1,52;0,12
23.01.2025 11:45;23,121;8,28;24,6;8,28;1,44;0,08;1,76;5,6
23.01.2025 12:00;74,693;0;76,32;0;7,92;0;0;3,24
23.01.2025 12:15;30,711;8,08;32,2;8,08;4,92;0,4;1,2;3,72
23.01.2025 12:30;52,396;0;53,88;0;1,56;0;0;6,52
23.01.2025 12:45;0;149,2218;0,04;147,64;0;73,92;0;0
23.01.2025 13:00;84,058;0,52;85,68;0,52;13,08;0,24;0;2,84
23.01.2025 13:15;10,261;17,36;11,76;17,36;0,96;0,32;3,6;4,04
23.01.2025 13:30;46,35;2;47,88;2;3;0;0,64;5,52
23.01.2025 13:45;0;104,072;0,72;103,16;0,16;26,28;0,36;0
23.01.2025 14:00;68,741;0,56;70,24;0,56;10,64;0,12;0,04;3,4
23.01.2025 14:15;23,801;7,56;25,28;7,56;3,04;0,6;0,96;4,36
23.01.2025 14:30;5,118;15,24;6,76;15,24;1,64;1,96;1,32;3,08
23.01.2025 14:45;62,286;0;63,76;0;3,56;0;0;5,48
23.01.2025 15:00;0;89,2143;0,44;88,16;0,12;40,28;0,24;0
23.01.2025 15:15;47,118;0,32;48,76;0,32;6,08;0,28;0;7,52
23.01.2025 15:30;18,966;17,4;20,44;17,4;0,24;0,24;2,92;7,92
23.01.2025 15:45;22,881;15,84;24,36;15,84;0,72;0,04;3,2;4,96
23.01.2025 16:00;0;141,2465;0;139,64;0;35,96;0,12;0
23.01.2025 16:15;30,655;9,76;32,2;9,76;2,48;0,16;1,92;4,2
23.01.2025 16:30;6,651;20,36;8,12;20,36;0,24;2;1,8;5,24
23.01.2025 16:45;0;80,9096;0,08;79,48;0;11,6;2,68;0,52
23.01.2025 17:00;4,846;36,44;6,32;36,44;0,04;4,36;2,76;2,96
23.01.2025 17:15;8,381;8;9,84;8;0,32;0,08;2,16;6,96
23.01.2025 17:30;7,286;21,6;8,76;21,6;0,36;0,2;4,16;4,88
23.01.2025 17:45;3,16;20,24;4,68;20,24;0,6;0,16;4,08;3,92
23.01.2025 18:00;6,751;11,76;8,24;11,76;0,24;0,04;2,76;5,48
23.01.2025 18:15;25,325;7,72;26,84;7,72;1,16;0,04;1,76;5,4
23.01.2025 18:30;13,741;2,8;15,2;2,8;0,32;0;0,92;7,12
23.01.2025 18:45;34,383;2,92;35,76;2,92;3,08;0,08;0,8;4,92
23.01.2025 19:00;11,302;6,72;12,72;6,72;0,76;0;1,92;6,04
23.01.2025 19:15;3,081;28,96;4,56;28,96;0,2;3,08;3,04;3,72
23.01.2025 19:30;27,846;6,32;29,32;6,32;0,4;0,24;0,92;6,44
23.01.2025 19:45;13,051;17,44;14,52;17,44;0,24;1,2;2,28;4,88
23.01.2025 20:00;27,187;3,72;28,64;3,72;0,36;0;1,08;6,68
23.01.2025 20:15;13,096;54,48;14,6;54,48;2,52;20,56;0,28;2,48
23.01.2025 20:30;15,938;19,92;17,32;19,92;2,8;5,36;0,24;3,96
23.01.2025 20:45;46,576;11,72;48,04;11,72;5,04;4,04;0,4;3,48
23.01.2025 21:00;32,216;2,56;33,68;2,56;2,96;0,68;0,36;5,64
23.01.2025 21:15;5,221;23,36;6,68;23,36;0,24;2,52;2,48;4,52
23.01.2025 21:30;21,002;5,96;22,44;5,96;0,64;0,08;1,36;6,48
23.01.2025 21:45;47,341;5,4;48,84;5,4;0,52;0,52;0,84;9,44
23.01.2025 22:00;103,053;0;104,44;0;1,76;0;0;9,16
23.01.2025 22:15;0,436;29,44;1,92;29,44;0,08;0,88;7,92;4,76
23.01.2025 22:30;5,741;7,48;7,24;7,48;0,08;0,04;4,44;10,36
23.01.2025 22:45;10,607;13,56;12,04;13,56;0,12;0,04;4,72;9,56
23.01.2025 23:00;24,122;3,32;25,56;3,32;0,04;0;2,56;18,04
23.01.2025 23:15;6,463;52;7,84;52;0,16;10;2;7,36
23.01.2025 23:30;29,617;1,44;31,04;1,44;0,36;0;0,44;12,36
23.01.2025 23:45;18,112;6,48;19,56;6,48;0,08;0,04;1,48;10,04
24.01.2025 00:00;50,917;5,56;52,36;5,56;0,24;0,28;0,72;11,96
24.01.2025 00:15;0;57,3633;1,08;57;0;7,6;4,16;1,28
24.01.2025 00:30;12,282;9,4;13,72;9,4;0,12;0,04;2,56;5,84
24.01.2025 00:45;12,957;9,92;14,4;9,92;0,32;0,08;2,44;6,28
24.01.2025 01:00;15,107;3,28;16,52;3,28;0,76;0;0,72;7,36
24.01.2025 01:15;1,229;16,2;2,56;16,2;0,16;0,16;4,2;4,52
24.01.2025 01:30;4,916;1,16;6,4;1,16;0,24;0;0,44;9,2
24.01.2025 01:45;6,158;3,48;7,52;3,48;0,44;0;1;9,92
24.01.2025 02:00;1,847;6,04;3,28;6,04;0,08;0,04;1,76;7,68
24.01.2025 02:15;3,197;46,24;4,64;46,24;0,08;3,32;4,6;2,8
24.01.2025 02:30;10,917;3,56;12,36;3,56;0,32;0,08;1,52;10,4
24.01.2025 02:45;1,598;11,88;2,96;11,88;0,24;0,08;3;6,08
24.01.2025 03:00;14,137;1,16;15,56;1,16;0,48;0;0,52;10,8
24.01.2025 03:15;2,591;4,04;4,08;4,04;0;0;1,36;6,72
24.01.2025 03:30;9,233;3,24;10,6;3,24;0,16;0;1,04;7,48
24.01.2025 03:45;3,941;5,68;5,4;5,68;0,6;0,04;1,64;7,2
24.01.2025 04:00;25,002;1,08;26,44;1,08;0,28;0;0,32;9,8
24.01.2025 04:15;5,798;13,68;7,16;13,68;0,16;0,04;3,64;7,68
24.01.2025 04:30;14,416;10,88;15,88;10,88;0,04;0,04;3,16;9,92
24.01.2025 04:45;6,712;11,56;8,16;11,56;0,12;0,16;2,44;7,72
24.01.2025 05:00;14,682;5,04;16,12;5,04;0,4;0,04;1,84;7,4
24.01.2025 05:15;51,456;1,92;52,92;1,92;1,92;0;0,6;6,28
24.01.2025 05:30;13,871;1,08;15,36;1,08;0,4;0;0,56;7,6
24.01.2025 05:45;8,496;26,28;10;26,28;0,28;1,76;3,48;3,4
24.01.2025 06:00;33,755;1,12;35,28;1,12;0,64;0;0,4;9,28
24.01.2025 06:15;19,227;51,68;20,68;51,68;0;7,88;2,96;5,08
24.01.2025 06:30;5,372;7,32;6,8;7,32;0,12;0,28;3,16;11,64
24.01.2025 06:45;1,833;23,36;3,2;23,36;0,04;0,08;8,88;6,72
24.01.2025 07:00;16,627;2,12;18,08;2,12;0;0;2,04;18,52
24.01.2025 07:15;40,576;40,12;42,04;40,12;0,24;0,04;4,84;7,28
24.01.2025 07:30;6,157;9,2;7,6;9,2;0,12;0,04;4,72;11,44
24.01.2025 07:45;8,012;19,52;9,44;19,52;0,4;1;2,52;4,84
24.01.2025 08:00;3,096;21,28;4,56;21,28;0,24;0,72;4,36;3,64
24.01.2025 08:15;25,651;20,64;27,12;20,64;1,68;0,52;3,4;2,68
24.01.2025 08:30;3,353;19,56;4,72;19,56;0,44;0,24;3,88;4,16
24.01.2025 08:45;16,411;2,96;17,88;2,96;0,64;0;0,96;6,8
24.01.2025 09:00;25,916;1,92;27,4;1,92;0,88;0;0,6;6,64
24.01.2025 09:15;11,123;37,88;12,52;37,88;1,4;6,24;0,64;2,64
24.01.2025 09:30;33,861;1,88;35,32;1,88;2,6;0,24;0,24;5,6
24.01.2025 09:45;15,856;8,56;17,32;8,56;0,68;1,44;0,44;5,84
24.01.2025 10:00;26,846;9,12;28,32;9,12;1,12;2,28;0,36;5,8
24.01.2025 10:15;22,095;66,44;23,64;66,44;1,76;26,72;0,72;2,64
24.01.2025 10:30;40,568;2,12;41,96;2,12;1,2;0;0,56;6,44
24.01.2025 10:45;28,725;16,72;30,24;16,72;3,24;1;1,92;4
24.01.2025 11:00;22,29;3,16;23,8;3,16;0,88;0;0,88;6,72
24.01.2025 11:15;17,485;4,2;19;4,2;3,8;0,76;0,24;3,28
24.01.2025 11:30;14,756;9,56;16,24;9,56;0,4;0,52;1,52;10,16
24.01.2025 11:45;6,088;11,48;7,72;11,48;0,28;0,2;1,92;10
24.01.2025 12:00;23,696;1,72;25,2;1,72;0,04;0;0,48;10,76
24.01.2025 12:15;4,911;13,52;6,4;13,52;0,24;0,84;2,04;6,2
24.01.2025 12:30;13,169;2,48;14,76;2,48;0,52;0;0,76;8,28
24.01.2025 12:45;9,14;17,72;10,68;17,72;0,28;2,12;1,36;5,6
24.01.2025 13:00;18,691;7,08;20,16;7,08;0,36;0;1,52;6,24
24.01.2025 13:15;4,458;8,56;6,08;8,56;0,16;0;2,36;5,4
24.01.2025 13:30;8,778;6,08;10,16;6,08;0,32;0,04;1,88;8,12
24.01.2025 13:45;10,314;4,12;11,88;4,12;0,36;0;1,36;7,2
24.01.2025 14:00;38,89;0,08;40,44;0,08;1,12;0;0,08;8
24.01.2025 14:15;14,194;54,72;15,76;54,72;0,36;8,76;1,52;2,04
24.01.2025 14:30;0;59,2865;0,04;57,72;0,04;4,64;4,72;0,16
24.01.2025 14:45;0;44,8296;0,12;43,44;0;1,32;6,2;0,76
24.01.2025 15:00;5,799;11,56;7,36;11,56;0,12;0,12;3,12;4,6
24.01.2025 15:15;22,08;1,8;23,6;1,8;0,36;0;0,48;8,92
24.01.2025 15:30;0;53,2806;1,04;52,76;0,04;7,64;1,88;2,12
24.01.2025 15:45;142,05;0;143,6;0;2,76;0;0;3,92
24.01.2025 16:00;18,245;2,76;19,8;2,76;0,12;0;1,16;10,92
24.01.2025 16:15;46,22;0,36;47,76;0,36;2,48;0;0,12;10,44
24.01.2025 16:30;8,186;7,76;9,68;7,76;0,56;0,04;1,64;7,32
24.01.2025 16:45;11,714;15,6;13,32;15,6;0,52;0,32;2,64;5,48
24.01.2025 17:00;6,211;27,56;7,68;27,56;0,28;1,76;3,28;3,68
24.01.2025 17:15;33,183;2,16;34,8;2,16;1,36;0;0,76;5,44
24.01.2025 17:30;20,221;2,68;21,68;2,68;0,44;0;0,84;7,68
24.01.2025 17:45;18,586;14,88;20,08;14,88;0,48;0,12;3,08;4,44
24.01.2025 18:00;3,24;30,28;4,76;30,28;0,36;1,4;3,76;3,16
24.01.2025 18:15;12,08;8,84;13,6;8,84;0,88;0,2;1,84;5,36
24.01.2025 18:30;2,36;10,84;3,88;10,84;0,52;0,56;2,56;5,04
24.01.2025 18:45;36,536;0;38;0;2,36;0;0;6,08
24.01.2025 19:00;18,747;4,84;20,2;4,84;1,48;0,92;0,24;5,52
24.01.2025 19:15;7,33;17,04;8,84;17,04;0,36;0,12;3,68;4,52
24.01.2025 19:30;26,111;2;27,6;2;0,92;0;0,68;6,56
24.01.2025 19:45;50,907;7,96;52,36;7,96;6,28;0;1,64;3,44
24.01.2025 20:00;33,215;7,64;34,76;7,64;2,12;1,56;0,08;4,48
24.01.2025 20:15;43,206;16,08;44,68;16,08;6,76;4,92;0;2,48
24.01.2025 20:30;62,021;0,2;63,48;0,2;4,44;0,04;0,04;5,52
24.01.2025 20:45;21,534;8,6;23,12;8,6;0,44;0,08;1,56;8,32
24.01.2025 21:00;63,314;2,76;64,92;2,76;1,56;0;0,84;7,84
24.01.2025 21:15;33,925;10,68;35,48;10,68;0,88;0,92;1,28;5
24.01.2025 21:30;0;93,7987;0,12;92,2;0;19,56;2,68;0
24.01.2025 21:45;18,923;4;20,56;4;0,72;0;1,2;6,32
24.01.2025 22:00;76,686;0;78,16;0;9;0;0;4,52
24.01.2025 22:15;4,86;35,36;6,4;35,36;0,64;5,72;1,92;4,56
24.01.2025 22:30;0,192;36,16;1,64;36,16;0,16;2,28;4,28;2,72
24.01.2025 22:45;0;153,6132;0;151,92;0;51;0;0
24.01.2025 23:00;39,001;1,04;40,48;1,04;2,08;0,48;0,12;6,52
24.01.2025 23:15;0;37,8739;1,32;37,72;1,44;4,48;2,48;1,28
24.01.2025 23:30;38,461;2,52;39,92;2,52;2,64;0;0,52;6,12
24.01.2025 23:45;10,326;13,12;11,8;13,12;2,52;1,64;1,6;2,68
25.01.2025 00:00;92,519;0;94,08;0;14,68;0;0;2,08
25.01.2025 00:15;0;97,7563;0,6;96,76;0,32;35,84;0,24;0,24
25.01.2025 00:30;19,131;1,12;20,6;1,12;2,36;0,36;0;5,76
25.01.2025 00:45;37,627;8,36;39,08;8,36;4,2;1,6;0,4;4,04
25.01.2025 01:00;49,081;1,4;50,56;1,4;5,64;0,16;0,16;3,84
25.01.2025 01:15;0,876;54,44;2,36;54,44;1,64;21,6;0,36;0,04
25.01.2025 01:30;18,071;0,88;19,56;0,88;4,52;0,28;0;3,2
25.01.2025 01:45;0,464;13,32;2,04;13,32;3,84;2,68;0,48;1,08
25.01.2025 02:00;21,581;1,12;23,04;1,12;2,52;0,16;0,24;5,24
25.01.2025 02:15;0,456;28,48;1,92;28,48;2,8;8,92;0,32;1,44
25.01.2025 02:30;1,976;9,56;3,44;9,56;4,28;1,96;0,4;1,96
25.01.2025 02:45;0;32,9786;1,24;32,76;2,16;9,4;0,68;0,64
25.01.2025 03:00;3,901;13,72;5,36;13,72;3,08;2,68;0,36;2,68
25.01.2025 03:15;2,286;15,84;3,76;15,84;3,36;2,88;0,76;1,64
25.01.2025 03:30;0;26,8339;0,72;26,08;2,24;5,36;0,92;0,2
25.01.2025 03:45;2,707;12,36;4,16;12,36;3,16;2,68;0,52;1,92
25.01.2025 04:00;12,827;3,8;14,28;3,8;3,88;1,08;0,04;3,12
25.01.2025 04:15;4,536;5,56;6;5,56;4,76;1,08;0,52;1,6
25.01.2025 04:30;0,901;10,6;2,36;10,6;3,88;2,36;0,52;1,04
25.01.2025 04:45;1,616;15,8;3,08;15,8;3,44;3,6;0,08;1,52
25.01.2025 05:00;6,637;5,6;8,08;5,6;4,08;1,32;0,24;2,56
25.01.2025 05:15;1,753;6,76;3,12;6,76;0,64;0,08;1,8;6,44
25.01.2025 05:30;23,307;1,88;24,76;1,88;0,6;0;0,52;7,24
25.01.2025 05:45;169,847;0;171,28;0;42,28;0;0;0
25.01.2025 06:00;10,344;9,92;11,92;9,92;1,2;0,04;2,72;4,72
25.01.2025 06:15;16,01;7,4;17,52;7,4;1,68;0;2;5,36
25.01.2025 06:30;8,112;4,12;9,56;4,12;0,36;0;1,28;6,72
25.01.2025 06:45;2,501;22,08;3,96;22,08;0,04;1,36;3,12;4,36
25.01.2025 07:00;15,192;13,96;16,64;13,96;0,28;0,32;2,68;5,04
25.01.2025 07:15;32,201;28,64;33,68;28,64;5,84;2,24;2,6;1,76
25.01.2025 07:30;3,401;16,92;4,88;16,92;0,24;0,28;3,28;4,64
25.01.2025 07:45;0;44,839;0,12;43,48;0,04;1,96;6,08;0,64
25.01.2025 08:00;28,595;0,88;30,12;0,88;1,04;0;0,28;7,08
25.01.2025 08:15;11,971;7,96;13,44;7,96;0,44;0,4;1,6;6,28
25.01.2025 08:30;9,632;6,4;11,08;6,4;0,44;0;1,92;6,08
25.01.2025 08:45;13,962;8,36;15,4;8,36;0,72;0,08;1,96;6
25.01.2025 09:00;8,687;15,16;10,12;15,16;1,12;0,08;3,84;3,8
25.01.2025 09:15;9,032;22,4;10,48;22,4;0,16;2,16;2,12;4,76
25.01.2025 09:30;0,753;18,52;2,12;18,52;0,28;0,44;3,44;4,68
25.01.2025 09:45;0;13,3488;1,44;13,32;0,12;0,08;3,48;4,84
25.01.2025 10:00;13,757;7,12;15,2;7,12;0,84;0,04;1,96;5,88
25.01.2025 10:15;29,996;1,6;31,48;1,6;2,48;0;0,6;6,12
25.01.2025 10:30;6,145;17,24;7,68;17,24;0,48;1,44;2,08;5,24
25.01.2025 10:45;20,876;12,72;22,36;12,72;0,56;0,4;1,92;5,4
25.01.2025 11:00;9,781;5,48;11,24;5,48;0,8;0,08;1,28;6,6
25.01.2025 11:15;24,331;1,64;25,8;1,64;1,36;0;0,64;7,08
25.01.2025 11:30;11,456;8,28;12,92;8,28;0,32;0,12;2,28;5,84
25.01.2025 11:45;17,027;5,36;18,48;5,36;0,8;0;1;6,72
25.01.2025 12:00;5,89;9,52;7,44;9,52;0,24;0,36;2,08;5,68
25.01.2025 12:15;6,121;25,88;7,6;25,88;0,2;1,08;3,92;3,36
25.01.2025 12:30;54,345;0,28;55,88;0,28;5,64;0;0,08;4,72
25.01.2025 12:45;1,56;22,36;3,08;22,36;0,24;2,24;2,4;4,32
25.01.2025 13:00;5,897;20,16;7,56;20,16;1,88;4,44;0,8;2,68
25.01.2025 13:15;27,981;20,4;29,48;20,4;4,6;5,48;0,36;2,8
25.01.2025 13:30;7,847;31,6;9,52;31,6;1,2;10,4;1,04;2,88
25.01.2025 13:45;3,96;19,44;5,48;19,44;2,64;2,84;2;2,24
25.01.2025 14:00;46,642;1,4;48,32;1,4;6,96;0,2;0,16;3,68
25.01.2025 14:15;21,57;7,08;23,12;7,08;2,16;1,44;0,2;4,72
25.01.2025 14:30;8,342;9,88;9,76;9,88;1,6;1,76;1;4,96
25.01.2025 14:45;2,781;17,08;4,24;17,08;2,08;2,88;1,36;2,48
25.01.2025 15:00;2,227;19,36;3,68;19,36;2,48;3,28;1,48;1,56
25.01.2025 15:15;1,09;42,68;2,64;42,68;0,52;9,32;1,44;1,64
25.01.2025 15:30;9,521;12,8;11;12,8;3,6;2,72;0,4;2,04
25.01.2025 15:45;11,233;11,16;12,88;11,16;5,52;2;0,48;1,24
25.01.2025 16:00;18,983;23,04;20,64;23,04;3,6;5,28;0,24;1,76
25.01.2025 16:15;69,474;10,6;71,04;10,6;17,12;2,08;0,16;0,8
25.01.2025 16:30;2,554;25,88;4,12;25,88;0,96;3,6;3,08;2,84
25.01.2025 16:45;161,417;0;163,12;0;29,12;0;0;0,04
25.01.2025 17:00;25,584;6,64;27,16;6,64;3,2;0,04;1,84;4,8
25.01.2025 17:15;13,719;60;15,28;60;2,04;12,04;1,08;2,2
25.01.2025 17:30;1,264;32,32;2,84;32,32;0,16;1,28;4,8;2,52
25.01.2025 17:45;33,857;6,08;35,52;6,08;4,36;0;1,6;3,96
25.01.2025 18:00;0,631;17,64;2,12;17,64;0,32;0,08;4,08;4,16
25.01.2025 18:15;9,868;48,64;11,48;48,64;0,24;8,04;1,2;3,4
25.01.2025 18:30;8,2;17,92;9,72;17,92;0,36;1;3,24;4,52
25.01.2025 18:45;5,12;16,72;6,64;16,72;0,32;0,08;3,56;4,24
25.01.2025 19:00;0;26,0253;0,6;25,08;0,16;0,6;5,08;2,64
25.01.2025 19:15;6,941;12,08;8,44;12,08;0,4;0,52;2,56;5,44
25.01.2025 19:30;3,15;19,68;4,68;19,68;0,36;1,16;2,56;4,56
25.01.2025 19:45;13,581;7,32;15,04;7,32;1,52;0,36;1,08;5,68
25.01.2025 20:00;6,459;6,12;8,04;6,12;5,12;1,6;0;0,64
25.01.2025 20:15;124,901;4,12;126,4;4,12;27,32;0,88;0,68;1,48
25.01.2025 20:30;24,776;2,08;26,24;2,08;3,2;0,36;0,44;4,76
25.01.2025 20:45;15,61;22,76;17,16;22,76;0,88;6,52;1,12;4,84
25.01.2025 21:00;23,152;5,24;24,6;5,24;3,12;0,28;0,96;4,52
25.01.2025 21:15;12,445;50,52;14;50,52;1,92;17,08;0,24;1,44
25.01.2025 21:30;11,841;9,08;13,32;9,08;2,24;1,76;0,32;4
25.01.2025 21:45;32,324;8,52;33,92;8,52;11,16;1,64;0,52;1,24
25.01.2025 22:00;24,011;11,8;25,48;11,8;4,08;2,08;0,28;2,72
25.01.2025 22:15;9,766;15,16;11,24;15,16;3,72;3,2;0,48;2,28
25.01.2025 22:30;3,23;18,36;4,76;18,36;2,4;3,96;0,92;1,88
25.01.2025 22:45;0;40,6237;0,2;39,36;1;9,04;1,04;0,32
25.01.2025 23:00;16,751;4,44;18,24;4,44;1,76;1,16;0,08;5,24
25.01.2025 23:15;7,536;4,2;9,04;4,2;0,76;0;1,16;7,24
25.01.2025 23:30;5,256;9,36;6,72;9,36;0,24;0,04;2,44;5,68
25.01.2025 23:45;0;38,839;1,04;38,4;0,16;3,52;3,24;2,88
26.01.2025 00:00;19,839;5,08;21,4;5,08;0,84;0;1,56;6,16
26.01.2025 00:15;0,907;46,56;2,36;46,56;0,08;5,32;3,8;2
26.01.2025 00:30;3,077;32,36;4,52;32,36;0,44;1,84;4,16;3
26.01.2025 00:45;17,752;3,84;19,2;3,84;0,56;0,04;1,2;7,4
26.01.2025 01:00;181,519;0;183,08;0;15,8;0;0;0,36
26.01.2025 01:15;0;34,4186;1,28;34,24;0,16;3,04;3,6;2,96
26.01.2025 01:30;1,5;19,56;3,04;19,56;0,4;1,12;3,28;4,24
26.01.2025 01:45;5,837;20;7,28;20;0,56;3,36;1,04;5,52
26.01.2025 02:00;7,776;5,44;9,24;5,44;0,48;0;1,68;6,4
26.01.2025 02:15;0;88,2465;0,72;87,36;0,08;18;1,72;1,52
26.01.2025 02:30;16,827;5,48;18,28;5,48;0,44;0,04;1,64;6,88
26.01.2025 02:45;11,936;10,36;13,4;10,36;0,24;0;2,52;6,16
26.01.2025 03:00;192,994;0;194,6;0;14,04;0;0;0,24
26.01.2025 03:15;0,031;30,84;1,52;30,84;0,08;1,12;5,08;2,28
26.01.2025 03:30;0;22,8873;0,96;22,2;0,12;0,12;4,92;3
26.01.2025 03:45;5,774;9,6;7,36;9,6;0,2;0,08;2,4;5,76
26.01.2025 04:00;13,141;2,56;14,6;2,56;0,36;0;0,92;8,24
26.01.2025 04:15;0;15,083;1,2;14,6;0,12;0,12;3,32;4,6
26.01.2025 04:30;7,946;7,72;9,44;7,72;0,16;0,08;2;6,8
26.01.2025 04:45;9,856;10,72;11,32;10,72;0,4;0,04;2,56;5,92
26.01.2025 05:00;0,268;19,6;1,88;19,6;0,08;0,12;4,72;3,28
26.01.2025 05:15;3,766;13,24;5,24;13,24;0,24;0,64;2,08;6,72
26.01.2025 05:30;7,496;6,2;8,96;6,2;0,24;0,04;2,08;6,72
26.01.2025 05:45;0,606;14,4;2,08;14,4;0,24;0,12;3,84;5,08
26.01.2025 06:00;14,569;5;16,16;5;0,16;0,04;1,52;12,28
26.01.2025 06:15;2,266;33,44;3,76;33,44;0,08;0,24;7,64;4,24
26.01.2025 06:30;13,192;9,2;14,64;9,2;0,12;0,16;3,36;12,04
26.01.2025 06:45;19,061;6,68;20,52;6,68;0,08;0,04;1,96;11,8
26.01.2025 07:00;3,281;12,76;4,76;12,76;0,32;0,36;2,6;6,16
26.01.2025 07:15;166,683;0,04;168,32;0,04;6,08;0;0,04;1,12
26.01.2025 07:30;25,136;1,92;26,6;1,92;0,16;0;0,84;10,68
26.01.2025 07:45;3,841;23,32;5,32;23,32;0,16;0,12;4,6;5,52
26.01.2025 08:00;1,543;19,52;3,2;19,52;0,16;0,12;5,2;5,68
26.01.2025 08:15;0;26,079;1,44;26,04;0,12;0,36;7,08;4,48
26.01.2025 08:30;4,221;9,4;5,68;9,4;0,2;0,04;3,04;9,4
26.01.2025 08:45;7,191;16,52;8,68;16,52;0,28;0,28;3,36;6,64
26.01.2025 09:00;6,636;16,52;8,12;16,52;0,28;0,2;3,84;6,52
26.01.2025 09:15;0,428;29,08;2,04;29,08;0;1,36;3,72;3
26.01.2025 09:30;18,776;3,44;20,24;3,44;0,28;0;1,2;9,16
26.01.2025 09:45;12,021;3,36;13,48;3,36;0,28;0;0,96;10,64
26.01.2025 10:00;10,896;5,56;12,4;5,56;0,16;0;1,4;7,76
26.01.2025 10:15;1,552;13,84;2,96;13,84;0,08;0,12;3,12;4,84
26.01.2025 10:30;22,396;7,32;23,88;7,32;0,28;0,2;1,44;7,88
26.01.2025 10:45;14,821;2,92;16,32;2,92;0,44;0;0,84;10,16
26.01.2025 11:00;19,016;9,48;20,52;9,48;0,28;0;2,4;10,32
26.01.2025 11:15;7,171;30,8;8,64;30,8;0,2;3,08;2,2;4,08
26.01.2025 11:30;8,672;2,56;10,12;2,56;0,4;0;2;10
26.01.2025 11:45;27,642;3,8;29,08;3,8;0,16;0;1,16;13,68
26.01.2025 12:00;13,362;11,84;14,8;11,84;0,16;0;5,68;9,08
26.01.2025 12:15;14,682;12,6;16,12;12,6;0,24;0,72;1,44;11,56
26.01.2025 12:30;11,527;5,96;12,96;5,96;0,52;0,04;1,76;6,88
